siret,siren,nom_entreprise,nom_dirigeant,naf_code,naf_libelle,adresse,code_postal,ville,departement,site_web,email,telephone,effectif,date_creation,nature_juridique,priorite,source,date_collecte
51269828300011,512698283,LUDOVIC LAPLATTE,LAPLATTE,43.34Z,43.34Z,3 RUE PLATON 75015 PARIS,75015,PARIS,75,,,,NN,2009-04-27,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
52106161400025,521061614,LUIS ENRIQUE OCAMPO (OCAMPO GUTIERREZ),OCAMPO (OCAMPO GUTIERREZ),43.34Z,43.34Z,2 AVENUE DE PARIS 92320 CHATILLON,92320,CHATILLON,92,,,,NN,2010-02-01,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
50008311800025,500083118,TRICOULEURS,ABDEL BARY GAD EL RAB,43.34Z,43.34Z,17 PLACE DU GENERAL DE GAULLE 93100 MONTREUIL,93100,MONTREUIL,93,,,,NN,2007-10-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
50094702300015,500947023,TOUBOUL,TOUBOUL (TOUBOUL),43.34Z,43.34Z,79 AVENUE CLAUDE BERNARD 77500 CHELLES,77500,CHELLES,77,,,,NN,2007-10-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
44229502800025,442295028,ARMELLE LE GUILLERM (DU PIGMENT DANS LA DECO),LE GUILLERM (LE GUILLERM),43.34Z,43.34Z,16 KERHUITEN 29350 MOELAN SUR MER,29350,MOELAN SUR MER,29,,,,NN,2001-01-10,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
44231821800033,442318218,LAHCENE AMIRET,AMIRET (AMIRET),43.34Z,56.10C,57 RUE LENINE 94200 IVRY-SUR-SEINE,94200,IVRY-SUR-SEINE,94,,,,NN,2002-06-11,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
44263496000045,442634960,ALIENOR ROULLIER (ATELIER LIBRE NATURE),ROULLIER,43.34Z,43.34Z,3 RUE D'ETIGNY 65330 GALAN,65330,GALAN,65,,,,NN,2002-07-01,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
48364497700033,483644977,LEB,,43.34Z,43.34Z,14 AVENUE DE L'OPERA 75001 PARIS,75001,PARIS,75,,,,NN,2005-07-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
75158164600039,751581646,NEIL PEINTURE,HATEM,43.34Z,43.34Z,26 RUE DES RIGOLES 75020 PARIS,75020,PARIS,75,,,,NN,2012-05-21,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
75165587900011,751655879,BATI RENOVATION,BASHARA,43.34Z,70.10Z,14 RUE EUGENE SUE 75018 PARIS,75018,PARIS,75,,,,NN,2012-05-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
79153876200034,791538762,MIHAIL GALBUR,GALBUR,43.34Z,43.34Z,11 AV DU PRESIDENT J F KENNEDY 91300 MASSY,91300,MASSY,91,,,,NN,2013-02-13,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
82903190500021,829031905,A.S.T,,43.34Z,43.34Z,162 RUE DE LA GARE 95120 ERMONT,95120,ERMONT,95,,,,NN,2017-04-11,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
88151716300013,881517163,SOS SINISTRES DEGATS DES EAUX INCENDIE ASSECHEMENT TOULOUSE (SOS SINISTRES DEGATS DES EAUX INCENDIE ASSECHEMENT TOULOUSE),BATIOT (BATIOT),43.34Z,43.34Z,50 BOULEVARD DE STRASBOURG 31000 TOULOUSE,31000,TOULOUSE,31,,,,NN,2019-12-18,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
88360581800011,883605818,ROYAL PEINTURES,JANIDI,43.34Z,43.34Z,14 RUE SAINT-MERRI 75004 PARIS,75004,PARIS,75,,,,NN,2020-04-29,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
89513319700015,895133197,KENDRICK INDUSTRIAL COATINGS LIMITED,FREIBERG,43.34Z,70.10Z,"CASHEL ROAD 11L ARD GAOITHE BUSINESS PARK CO. TIPPERARY, E91 Y0H6 IRLANDE",,,,,,,11,2020-12-07,3120,P2,API Recherche Entreprises / INSEE Sirene,2026-05-17
98747033300012,987470333,YANIS OUBELAID (PMA FINITION),OUBELAID,43.34Z,43.34Z,10 RUE PAUL VERLAINE 57120 ROMBAS,57120,ROMBAS,57,,,,NN,2024-03-18,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
98083751200014,980837512,BT SERVICES,BOURROMANA,43.34Z,70.10Z,60 RUE FRANCOIS IER 75008 PARIS,75008,PARIS,75,,,,NN,2023-11-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
31007174100055,310071741,ATELIER ROMEO,ROMEO,43.34Z,43.34Z,6 AVENUE DES MURS DU PARC 94300 VINCENNES,94300,VINCENNES,94,,,,03,1977-01-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
34106912800039,341069128,JAMEL HADHRI,HADHRI,43.34Z,43.34Z,22 RUE ETIENNE MARCEL 93500 PANTIN,93500,PANTIN,93,,,,NN,1987-04-30,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
32070145100033,320701451,HENRI LABBE,LABBE,43.34Z,43.34Z,58 AVENUE PHILIPPE-AUGUSTE 75011 PARIS,75011,PARIS,75,,,,NN,1981-01-05,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
35206338200019,352063382,SOMARI,MARTEAU,43.34Z,43.34Z,8 A 12 8 RUE SAINT-NICOLAS 75012 PARIS,75012,PARIS,75,,,,NN,1989-09-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
34254365900045,342543659,ENTREPRISE PIERRE VINCENT (E P V) (E P V),MINNE (MINNE),43.34Z,43.34Z,1 PLACE MARCEL REBUFFAT 91140 VILLEJUST,91140,VILLEJUST,91,,,,03,1987-09-14,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
34274563500025,342745635,BESSO ANSELMO,ANSELMO,43.34Z,43.34Z,6 RUE CHEVREUL 75011 PARIS,75011,PARIS,75,,,,NN,1987-10-23,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
38285054300010,382850543,DJS DECORS,ZAKINE,43.34Z,43.34Z,26 T RUE NICOLAI 75012 PARIS,75012,PARIS,75,,,,NN,1991-07-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
38298531500029,382985315,ANGAD KHALIEFA,KHALIEFA,43.34Z,56.10C,29 RUE RAMEY 75018 PARIS,75018,PARIS,75,,,,NN,1991-09-01,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
38435733100014,384357331,P G DECORATION,,43.34Z,43.34Z,48 RUE CASTAGNARY 75015 PARIS,75015,PARIS,75,,,,NN,1991-12-24,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
38952482800057,389524828,G.S.D.I.,COGEP AUDIT,43.34Z,82.99Z,8 RUE MARCEL PAUL 91300 MASSY,91300,MASSY,91,,,,12,1992-12-17,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
39043729100011,390437291,PRO BATI DECO,,43.34Z,43.34Z,11 B RUE DU COLISEE 75008 PARIS,75008,PARIS,75,,,,NN,1992-06-25,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
39135747200052,391357472,ITAL PEINTURES (ATELIER ROMEO),BENINCASA (BENINCASA),43.34Z,41.20A,2 PASSAGE FLOURENS 75017 PARIS,75017,PARIS,75,,,,NN,1993-05-17,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
38048411300010,380484113,JOAO GARRIDO,GARRIDO (GARRIDO),43.34Z,43.34Z,5 B RUE DE LESSEPS 75020 PARIS,75020,PARIS,75,,,,NN,1991-01-01,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
39947810600012,399478106,FETHI EL GUEDRI,EL GUEDRI,43.34Z,43.34Z,93 RUE DE MAUBEUGE 75010 PARIS,75010,PARIS,75,,,,NN,1995-01-02,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
39964252900016,399642529,VIRGIL TANASE,TANASE (TANASE),43.34Z,43.34Z,1 AVENUE VICTOR HUGO 91860 EPINAY-SOUS-SENART,91860,EPINAY-SOUS-SENART,91,,,,NN,1995-01-17,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
40011471600063,400114716,VALLEE ANTICORROSION,,43.34Z,43.34Z,17-21 17 VOIE D'IGNY 92140 CLAMART,92140,CLAMART,92,,,,NN,1995-02-09,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
52514061200017,525140612,CARLOS BAT PLUS,,43.34Z,43.34Z,102 RUE DU FAUBOURG SAINT-DENIS 75010 PARIS,75010,PARIS,75,,,,NN,2010-09-21,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
52751017600011,527510176,AS ET PRO,CZEBIERA (CZEBIERA),43.34Z,43.34Z,2 RUE DES POMMIERS 94300 VINCENNES,94300,VINCENNES,94,,,,NN,2010-06-14,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
52844967100015,528449671,RMS,SAWANEH,43.34Z,43.34Z,25 RUE DE PONTHIEU 75008 PARIS,75008,PARIS,75,,,,12,2010-11-25,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
78924749100010,789247491,MIROSLAV ALADZHOV,ALADZHOV,43.34Z,43.34Z,130 RUE CASTAGNARY 75015 PARIS,75015,PARIS,75,,,,NN,2012-11-08,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
53156232000048,531562320,SNMB (S.N.M.B),MONTI (MONTI),43.34Z,43.34Z,5 RUE HENRI DUNANT 94550 CHEVILLY-LARUE,94550,CHEVILLY-LARUE,94,,,,01,2011-03-15,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
53387482200018,533874822,ANDREI OSADCI (ANDREI OSADCI RENOVATION),OSADCI (OSADCI),43.34Z,43.34Z,CHEZ MR BILLARD MADRIERES 7 RUE MOUSSET-ROBERT 75012 PARIS,75012,PARIS,75,,,,NN,2011-08-01,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
52897870300023,528978703,JEAN EDDY FILS AIME (FILS-AIME),FILS AIME,43.34Z,43.34Z,12 RUE MATHIS 75019 PARIS,75019,PARIS,75,,,,NN,2010-12-08,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
52993772400019,529937724,ALEXANDRE BERIDZE,BERIDZE,43.34Z,43.34Z,386 RUE DE VAUGIRARD 75015 PARIS,75015,PARIS,75,,,,NN,2011-01-14,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
53922702500027,539227025,ATELIERS & MATIERES,DRAGOVIC,43.34Z,43.34Z,33 BOULEVARD ARAGO 75013 PARIS,75013,PARIS,75,,,,NN,2012-01-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
81373203900033,813732039,D.V.F. (DVF) (DVF),VALLANCHON,43.34Z,43.34Z,78 AVENUE RAYMOND POINCARE 75016 PARIS,75016,PARIS,75,,,,02,2015-09-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
80118193400044,801181934,ILA DECO SERVICES,LUPU,43.34Z,43.34Z,17 AVENUE GAMBETTA 75020 PARIS,75020,PARIS,75,,,,NN,2014-02-03,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
80449292400043,804492924,ATELIER ROMA,ROMA,43.34Z,43.34Z,8 PASSAGE PENEL 75018 PARIS,75018,PARIS,75,,,,11,2014-07-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
81165854100024,811658541,MVN SERVICES (MVN SERVICES),IONASCU,43.34Z,43.34Z,9 PASSAGE DU CHEVAL BLANC 75011 PARIS,75011,PARIS,75,,,,11,2015-05-13,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
81522349000039,815223490,DECOR AMS,PAJOVIC,43.34Z,43.34Z,12 B AV LA DRIONNE 78380 BOUGIVAL,78380,BOUGIVAL,78,,,,NN,2015-12-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
51341989500018,513419895,SARL MONDIAL RENOV,ALI EL SOGHAIR (ALI EL SOGHAIR),43.34Z,43.34Z,26 RUE DES RIGOLES 75020 PARIS,75020,PARIS,75,,,,NN,2009-06-25,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
51359092700044,513590927,DEXYPRO,LAVALLEE (CHARON),43.34Z,43.34Z,2 B RUE LEON BLUM 91120 PALAISEAU,91120,PALAISEAU,91,,,,11,2009-06-19,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
83285848400013,832858484,SAS JULIEN,TIMPANI,43.34Z,43.34Z,9 RUE ANATOLE DE LA FORGE 75017 PARIS,75017,PARIS,75,,,,02,2017-10-09,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
82185316500024,821853165,E3P AMENAGEMENT (P.F.P.V & E3P AMENAGEMENT),FOUREY,43.34Z,43.34Z,124 RUE DU THEATRE 75015 PARIS,75015,PARIS,75,,,,02,2016-08-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
49174495900025,491744959,S.P.R.G. RENOV,FOUAD,43.34Z,43.34Z,31 RUE DES AMANDIERS 75020 PARIS,75020,PARIS,75,,,,11,2006-09-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
45115931300019,451159313,TTRTTN,,43.34Z,43.34Z,17 AVENUE GAMBETTA 75020 PARIS,75020,PARIS,75,,,,NN,2003-11-05,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
45231530200011,452315302,FRANC TRAVAUX (FT),,43.34Z,43.34Z,8 IMPASSE DE LA BALEINE 75011 PARIS,75011,PARIS,75,,,,NN,2004-02-20,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
45231636700039,452316367,EUROPEENNE DE BATIMENT,EL HEFNAWY (EL HEFNAWY),43.34Z,43.34Z,132 RUE ROBESPIERRE 870 RUE MARCEL PAUL 94500 CHAMPIGNY-SUR-MARNE,94500,CHAMPIGNY-SUR-MARNE,94,,,,12,2004-01-21,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
48334046900012,483340469,RYAN BAT,ELSEGAHY,43.34Z,43.34Z,93 RUE DE MAUBEUGE 75010 PARIS,75010,PARIS,75,,,,NN,2005-07-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
48384219100023,483842191,OLIVIER VELAY (VELAY PEINTURE),VELAY,43.34Z,43.34Z,1 RUE DE MONBEL 75017 PARIS,75017,PARIS,75,,,,NN,2005-06-01,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
48417024600041,484170246,HAS-BAT (HAS - BAT),CELIK,43.34Z,43.34Z,6 RUE DE ROHRWILLER 67240 BISCHWILLER,67240,BISCHWILLER,67,,,,NN,2005-08-09,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
47907707500048,479077075,SMPI EMBELLISSEMENT,BELINKA,43.34Z,43.99C,CHEZ ABC LIV 9 RUE PARROT 75012 PARIS,75012,PARIS,75,,,,11,2004-10-03,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
48063336100013,480633361,MBH,MAKHLOUF (MAKHLOUF),43.34Z,43.34Z,38 RUE SERVAN 75011 PARIS,75011,PARIS,75,,,,03,2005-01-21,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
45358280100040,453582801,CLAIRE BARBIER (POLYCHROMIX),BARBIER (BARBIER),43.34Z,43.34Z,8 RUE DE SAINT-EMILION 33350 CASTILLON-LA-BATAILLE,33350,CASTILLON-LA-BATAILLE,33,,,,NN,2003-07-12,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
48211294300022,482112943,ALEXANDRE RABORY (AR DECOR),RABORY,43.34Z,43.34Z,75 RUE BOISSIERE 75016 PARIS,75016,PARIS,75,,,,NN,2005-04-19,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
43172113300053,431721133,TONY ROUSSALINO,ROUSSALINO (ROUSSALINO),43.34Z,43.39Z,BUREAU 326 59 RUE DE PONTHIEU 75008 PARIS,75008,PARIS,75,,,,NN,2000-05-01,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
42893168700050,428931687,JAMAL BAIDOURI,BAIDOURI (BAIDOURI),43.34Z,43.34Z,RES. LES TERRASSES DE LESCURE 217 RUE LECOCQ 33000 BORDEAUX,33000,BORDEAUX,33,,,,NN,1994-01-01,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
42903955500017,429039555,JOSE DE SOUSA,DE SOUSA,43.34Z,43.34Z,48 BOULEVARD DE VAUGIRARD 75015 PARIS,75015,PARIS,75,,,,NN,2000-01-14,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
42042047300043,420420473,CHRISTIAN ROSE,ROSE (ROSE),43.34Z,43.34Z,3 RUE DE CHAUMONT 75019 PARIS,75019,PARIS,75,,,,NN,1998-10-02,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
42167578600030,421675786,FIONA RIDSDILL SMITH,DE CHAVIGNY (RIDSDILL SMITH),43.34Z,43.34Z,20 IMPASSE TY LAE 29950 CLOHARS-FOUESNANT,29950,CLOHARS-FOUESNANT,29,,,,NN,1999-01-01,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
42189948500013,421899485,ALINO,,43.34Z,43.34Z,CHEZ SOFRADOM 40 RUE DES BLANCS MANTEAUX 75004 PARIS,75004,PARIS,75,,,,NN,1999-02-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
40518939000017,405189390,LAURENT MAZIERES,MAZIERES,43.34Z,43.34Z,21 B RUE DE TOUL 75012 PARIS,75012,PARIS,75,,,,NN,1996-05-13,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
51007476800035,510074768,ALEXANDRE DE GIRARDIER,DE GIRARDIER (DE GIRARDIER),43.34Z,43.34Z,17 RUE SINGER 75016 PARIS,75016,PARIS,75,,,,NN,2009-02-01,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
51186695600028,511866956,MIROITERIE PERUCCA SAS,JOSSE,43.34Z,43.34Z,110 RUE CASTAGNARY 75015 PARIS,75015,PARIS,75,,,,03,2009-04-16,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
50486581700010,504865817,AMELIORATION HABITAT VAROISE,HOFFMANN,43.34Z,43.34Z,26 RUE DES RIGOLES 75020 PARIS,75020,PARIS,75,,,,NN,2008-06-05,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
50745313200015,507453132,ADRA LIMITED,,43.34Z,70.10Z,EPPS BUILDING BRIDGERAOD ASHFORD KENT TN 23 1BB ANGLETERRE ROYAUME-UNI,,,,,,,NN,2008-08-01,3120,P2,API Recherche Entreprises / INSEE Sirene,2026-05-17
30550268400031,305502684,PATRICK HERAIL,HERAIL,43.34Z,43.34Z,17 RTE DE MANTES 78150 LE CHESNAY-ROCQUENCOURT,78150,LE CHESNAY-ROCQUENCOURT,78,,,,01,1981-12-21,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
31877341300063,318773413,COMPAGNIE COMMERCIALE ET IMMOBILIERE (C C I),VAN DE WIELE (GRAVEJAT ),43.34Z,43.34Z,277 RUE DE CHARENTON 75012 PARIS,75012,PARIS,75,,,,NN,1980-01-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
31902588800037,319025888,ANJOU VITRERIE MIROITERIE (AVM),TARABAY & CO,43.34Z,43.34Z,5 RUE DE RIGNY 75008 PARIS,75008,PARIS,75,,,,02,1980-05-15,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
30081766500031,300817665,ENTREPRISE LAMOS,MINIOU,43.34Z,43.34Z,45 AVENUE GEORGES CLEMENCEAU 93160 NOISY-LE-GRAND,93160,NOISY-LE-GRAND,93,,,,12,1974-01-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
43296800600010,432968006,SARL PRO PEINT,,43.34Z,70.10Z,118 ET 130 CHEZ SOFRADOM 118 AVENUE JEAN JAURES 75019 PARIS,75019,PARIS,75,,,,NN,2000-10-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
43334610300016,433346103,DVR,DELAPORTE,43.34Z,43.34Z,CHEZ BUBE 26 RUE GEORGE SAND 75016 PARIS,75016,PARIS,75,,,,NN,2000-10-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
43434984100024,434349841,CLAIRE D'ALBIS,D'ALBIS (D'ALBIS),43.34Z,43.34Z,19 RUE DES FRIGOS 75013 PARIS,75013,PARIS,75,,,,NN,2001-01-01,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
44354492900013,443544929,BATILEC,,43.34Z,43.34Z,2 ALLEE DES 2 COMMUNES 91210 DRAVEIL,91210,DRAVEIL,91,,,,NN,2002-09-06,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
44524957600049,445249576,ATELIERS DU VERRE (SINETEC +),HOLDING GOHARD,43.34Z,43.34Z,11 CITE BEAUHARNAIS 75011 PARIS,75011,PARIS,75,,,,02,2003-01-28,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
44771969100035,447719691,B.R.A.D,MOUSSAOUI,43.34Z,43.34Z,4 RUE DU DAHOMEY 75011 PARIS,75011,PARIS,75,,,,03,2003-02-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
44191653300041,441916533,SOPRIBAT,RZ AUDIT,43.34Z,43.34Z,2 RUE DU PETIT FIEF 91700 SAINTE-GENEVIEVE-DES-BOIS,91700,SAINTE-GENEVIEVE-DES-BOIS,91,,,,12,2002-04-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
44257870400011,442578704,S M P B,SARINI,43.34Z,43.34Z,CHEZ SOFRADOM 19 AVENUE D'ITALIE 75013 PARIS,75013,PARIS,75,,,,02,2002-06-12,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
39454231000021,394542310,AMENAGEMENT MAINTENANCE INDUSTRIELLE PEINTURE (AMIP),LONGONI,43.34Z,43.99C,ZI DU VAL D'ARGENT 7 RUE GUY MOQUET 95100 ARGENTEUIL,95100,ARGENTEUIL,95,,,,NN,1994-01-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
45039856500017,450398565,ML,,43.34Z,43.34Z,CHEZ GARD CONSEIL 74 RUE BELGRAND 75020 PARIS,75020,PARIS,75,,,,NN,2003-10-08,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
49299361300016,492993613,BATIMENT EUROPEEN,,43.34Z,43.34Z,95 BOULEVARD DE MAGENTA 75010 PARIS,75010,PARIS,75,,,,NN,2006-11-05,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
49505758000013,495057580,GRIGOAR CONSTRUCT,VELETEAN,43.34Z,70.10Z,APPT 24 29 RUE VICTOR BABES BAIA-MARE ROUMANIE,,,,,,,01,2007-04-01,3120,P2,API Recherche Entreprises / INSEE Sirene,2026-05-17
49753153300014,497531533,PL NET,LOPEZ CASTANO,43.34Z,43.34Z,69 B RUE DE DUNKERQUE 75009 PARIS,75009,PARIS,75,,,,NN,2007-04-02,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
49793515500042,497935155,ATG SERVICES,REINHARDT,43.34Z,43.31Z,47 B RUE BENARD 75014 PARIS,75014,PARIS,75,,,,02,2007-05-11,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
49824865700047,498248657,ATM,ELMETWALLI,43.34Z,43.34Z,54 AVENUE PHILIPPE-AUGUSTE 75011 PARIS,75011,PARIS,75,,,,NN,2007-07-25,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
49871409600019,498714096,S.K.L,,43.34Z,43.34Z,189 AVENUE GAMBETTA 75020 PARIS,75020,PARIS,75,,,,NN,2007-06-25,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
52202342300034,522023423,KOUNDA CAMARA,CAMARA,43.34Z,43.34Z,107 RUE PAUL HOCHART 94240 L'HAY-LES-ROSES,94240,L'HAY-LES-ROSES,94,,,,NN,2010-04-14,1000,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
52220323100017,522203231,HANNAH,SOLTAN (SOLTAN),43.34Z,43.34Z,23 RUE NOLLET 75017 PARIS,75017,PARIS,75,,,,11,2010-04-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
54002380100017,540023801,SAP,SAADI,43.34Z,43.34Z,82 RUE CHAMPIONNET 75018 PARIS,75018,PARIS,75,,,,NN,2012-02-14,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
57212665400019,572126654,BRUGNON FRERES,BRUGNON,43.34Z,43.34Z,134 RUE AMELOT 75011 PARIS,75011,PARIS,75,,,,11,1957-01-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
51775725800044,517757258,BBS (BBS),SAHALLY,43.34Z,43.99D,70 RUE JULES AUFFRET 93500 PANTIN,93500,PANTIN,93,,,,11,2009-10-09,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
50275823800021,502758238,SAINT GEORGES,YACOUB,43.34Z,70.10Z,5 PLACE DE RUNGIS 75013 PARIS,75013,PARIS,75,,,,01,2008-03-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
52403732200079,524037322,GOLD DECOSERVICES,MAGHRI (MAGHRI),43.34Z,43.34Z,26 RUE DES CARRIERS ITALIENS 91350 GRIGNY,91350,GRIGNY,91,,,,12,2010-05-03,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
49985593000016,499855930,ECOLO BAT,,43.34Z,43.34Z,15 RUE GODOT DE MAUROY 75009 PARIS,75009,PARIS,75,,,,NN,2007-09-05,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
49998743600023,499987436,PRAD,PRADO,43.34Z,43.34Z,5 RUE HENRI BECQUEREL 66750 SAINT-CYPRIEN,66750,SAINT-CYPRIEN,66,,,,01,2007-09-10,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
50003700700019,500037007,BATI BAT BASTILLE,EL BATOUT (EL BATOUT),43.34Z,43.34Z,22 BOULEVARD RICHARD LENOIR 75011 PARIS,75011,PARIS,75,,,,NN,2007-09-11,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
50025770400014,500257704,DESINA,TOSHEV,43.34Z,43.34Z,34 RUE DE L'ARCADE 75008 PARIS,75008,PARIS,75,,,,NN,2007-10-01,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
67850179200025,678501792,ESCHLIMANN-ATELIER RESTAURATION-PEINTURE,BOHRER,43.34Z,43.34Z,RUE ETTORE BUGATTI 67150 ERSTEIN,67150,ERSTEIN,67,,,,11,1967-01-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
48318445300049,483184453,GM BATIMENT,GLEMET (GLEMET),43.34Z,43.34Z,7 RUE MARIE CURIE 91700 VILLIERS-SUR-ORGE,91700,VILLIERS-SUR-ORGE,91,,,,11,2005-07-15,5499,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
37847104900015,378471049,MULTICOLOR EXPRESS,KOSKAS,43.34Z,43.34Z,11 RUE MANUEL 75009 PARIS,75009,PARIS,75,,,,03,1990-05-01,5710,P1,API Recherche Entreprises / INSEE Sirene,2026-05-17
